max_deceleration,velocity,lead_speed_delta,Crash,initial_distance,speed_difference,CFS,PFS,reacted,ego_speed,perceived_gap,true_gap,perceived_speed,true_speed
0.05,84,30,False,50.666666666666664,0.0,0.0,1.0,True,0.03841904861521289,3.7821714927368477,3.9170094566762375,0.0,0.0
0.05,86,0,False,52.48875661375662,0.0,0.0,0.5534296665329227,True,7.697549564102621,14.04927556862965,14.701027001753413,6.868538888888889,6.819488888888888
0.05,86,5,False,52.48875661375662,0.0,0.0,0.7877422685751988,True,6.292823449789889,11.479675607485387,12.01628513798978,5.4796499999999995,5.430599999999998
0.05,86,10,False,52.48875661375662,0.0,0.0,0.7083263489503624,True,4.9340689260805055,8.867334389125528,9.541124627844066,4.139811111111108,4.041711111111109
0.05,86,15,False,52.48875661375662,0.0,0.0,0.900265053544321,True,3.2500076841213703,7.194658253334535,7.424507416226345,2.701872222222221,2.6528222222222198
0.05,86,20,False,52.48875661375662,0.0,0.0,1.0,True,1.8442564851447008,5.771435951139222,5.631483847946311,1.2639333333333305,1.2639333333333305
0.05,86,25,False,52.48875661375662,0.0,0.0,1.0,True,0.4044087529920444,3.955845381806353,4.0516523768606705,0.0,0.0
0.05,86,30,False,52.48875661375662,0.0,0.0,1.0,True,0.027716137272761225,3.705346904365695,3.9442095306938656,0.0,0.0
0.05,88,0,False,54.343915343915334,0.0,0.0,0.5947413900522025,True,8.151333322583369,12.35603776153864,15.40709073029343,7.571244444444439,7.375044444444441
0.05,88,5,False,54.343915343915334,0.0,0.0,0.7807070376802155,True,6.937666833261895,11.413028397927928,13.15249664661378,6.133305555555552,5.986155555555552
0.05,88,10,False,54.343915343915334,0.0,0.0,0.900720833028043,True,5.301087685661807,10.538783674786156,10.816592152069926,4.597266666666666,4.597266666666666
0.05,88,15,False,54.343915343915334,0.0,0.0,0.9041038795655887,True,3.878220851973418,8.101443062459065,8.426564701289077,3.257427777777778,3.208377777777777
0.05,88,20,False,54.343915343915334,0.0,0.0,0.9323239753138104,True,2.4514473172180375,6.471068186591322,6.357885337963649,1.8194888888888876,1.8194888888888876
0.05,88,25,False,54.343915343915334,0.0,0.0,1.0,True,0.9967569892564614,4.1854180248003106,4.615291998521639,0.47964999999999947,0.4305999999999983
0.05,88,30,False,54.343915343915334,0.0,0.0,1.0,True,0.0007311622428814446,3.8849877670991306,3.9870266656340165,0.0,0.0
0.05,90,0,False,56.232142857142854,0.0,0.0,0.8547540580481803,True,9.111803066255645,15.777174442571162,16.808995803320567,7.9796499999999995,7.930599999999998
0.05,90,5,False,56.232142857142854,0.0,0.0,0.756833525195833,True,7.6469589651863625,13.280799081622785,13.912466641632204,6.59076111111111,6.541711111111109
0.05,90,10,False,56.232142857142854,0.0,0.0,0.6381061700652705,True,5.936373291019507,9.433961952552476,11.515577278668797,5.349022222222217,5.15282222222222
0.05,90,15,False,56.232142857142854,0.0,0.0,0.8494110684698252,True,4.51474682383822,9.16069839688289,9.068943360460434,3.7639333333333305,3.7639333333333305
0.05,90,20,False,56.232142857142854,0.0,0.0,0.9742983538413414,True,2.945654825472221,6.515112032719412,6.9826898703744975,2.47314444444444,2.375044444444441
0.05,90,25,False,56.232142857142854,0.0,0.0,1.0,True,1.623982768675528,5.082830961860691,5.311636547402043,1.035205555555553,0.9861555555555519
0.05,90,30,False,56.232142857142854,0.0,0.0,1.0,True,0.18337109017918232,3.8194301737139087,3.915872492630581,0.0,0.0
0.05,92,0,False,58.15343915343915,0.0,0.0,0.724080692670477,True,9.32726551954157,16.272612469847058,17.92891578519534,8.58425555555555,8.486155555555552
